CaseID,weight,XSPANISH,INTERNET,Q1,Q2_A,Q2_B,Q2_C,Q2_D,Q2_E,Q2_Refused,Q3,Q4,Q5_A,Q5_B,Q5_C,Q5_D,Q5_E,Q5_F,Q5_Refused,Q7,Q9,Q10,Q11,Q12,Q13,Q14,INTMOB,INTFREQ,SMART1,SNSINT2,PPAGE,PPEDUCAT,PPETHM,PPGENDER,PPINCIMP,PPMSACAT,PPSTATEN,PPWORK
1066,.5855,1,1,6,0,0,0,1,0,0,5,3,1,1,1,1,0,0,0,2,3,3,3,1,2,6,1,2,1,1,60,4,1,2,15,1,93,2
1067,1.2196,2,4,6,0,0,0,0,1,0,4,2,0,1,0,0,0,0,0,6,3,1,1,1,2,1,1,5,1,1,29,1,4,2,1,1,93,4
1068,1.1697,2,1,6,0,0,1,0,0,0,5,3,0,1,0,0,0,0,0,1,2,2,3,5,2,6,1,3,1,1,40,3,4,2,7,1,93,1
1069,.9008,1,2,5,0,0,0,1,0,0,4,2,0,0,1,1,0,0,0,2,3,2,2,5,2,1,1,4,1,1,62,1,1,2,16,1,23,6
1070,.7317,1,1,6,1,0,0,0,0,0,1,2,1,0,0,1,0,0,0,6,3,3,2,1,3,6,1,1,1,1,64,4,1,1,16,1,21,4
1071,1.2398,2,2,6,0,0,1,0,0,0,5,3,0,0,1,1,0,0,0,6,3,3,3,2,2,1,1,3,1,2,46,2,4,2,9,1,93,1
1072,.9142,1,2,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,2,2,1,3,6,1,4,1,2,44,3,4,2,16,1,93,1
1073,1.0491,1,4,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,3,6,2,5,2,2,57,2,1,2,13,0,31,1
1074,.5855,1,4,6,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,2,3,2,1,1,2,6,2,5,1,1,76,4,1,2,15,1,93,5
1075,.793,1,2,2,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0,2,1,2,2,1,2,1,1,2,2,1,52,4,1,2,13,1,52,1
1076,.5331,1,1,6,0,1,0,0,0,0,5,3,0,0,1,0,0,0,0,2,3,3,2,1,3,6,1,1,1,1,34,2,5,1,10,1,73,1
1077,1.0058,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,1,2,3,2,2,6,1,2,1,1,58,2,1,2,15,1,32,7
1078,.728,1,1,2,0,0,0,1,0,0,5,2,1,0,0,1,0,0,0,2,3,2,3,5,2,6,1,3,1,1,64,4,1,1,15,1,62,5
1079,1.6728,1,1,6,0,1,0,0,0,0,5,3,1,0,0,0,0,0,0,6,3,2,3,5,2,6,1,2,1,1,58,2,3,1,13,1,12,1
1080,.8124,1,1,6,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,2,3,2,2,1,2,6,1,5,1,1,53,4,1,2,19,1,41,1
1082,.9265,1,1,2,0,0,0,1,0,0,5,2,1,0,1,1,0,0,0,2,1,2,2,1,2,6,1,2,1,1,33,4,1,2,11,1,74,1
1083,.81,1,1,5,0,0,0,0,1,0,5,3,1,1,0,1,0,0,0,6,3,3,3,5,3,6,1,2,1,1,59,3,1,2,16,1,93,1
1084,.7987,1,1,6,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,2,2,2,3,1,2,1,1,2,1,1,41,4,1,2,16,1,93,1
1085,.9289,1,1,6,0,0,0,0,1,0,5,3,0,0,1,1,0,0,0,2,3,1,2,1,1,6,2,2,2,1,67,2,2,2,4,1,23,6
1086,1.1387,1,1,6,0,0,0,1,0,0,5,3,0,0,1,0,0,0,0,6,3,3,3,1,3,6,1,2,1,1,27,2,1,2,6,0,64,7
1087,1.3613,1,1,2,0,0,0,1,0,0,5,3,0,0,1,1,0,0,0,2,3,1,1,1,3,5,1,1,1,1,42,1,4,2,12,1,93,1
1088,.5334,1,1,6,0,0,0,0,1,0,5,3,0,0,1,0,0,0,0,6,3,1,3,5,3,6,1,2,1,1,66,4,1,2,6,1,45,5
1089,.8281,1,1,6,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,6,1,2,3,1,2,6,1,2,2,2,76,2,1,2,9,1,93,2
1090,.6565,1,1,6,0,0,0,1,0,0,5,3,1,0,0,1,0,0,0,6,1,2,2,1,2,6,1,2,1,1,61,4,1,2,15,1,74,5
1091,1.3657,2,1,6,0,0,0,1,0,0,5,3,0,0,1,0,0,0,0,6,1,2,3,2,3,6,1,2,1,1,42,3,4,1,10,1,32,1
1092,.838,1,2,6,0,0,0,1,0,0,5,2,0,1,1,1,0,0,0,2,1,3,2,1,2,6,1,1,2,1,47,3,1,2,10,1,84,1
1093,.9083,1,1,6,1,0,1,0,0,0,5,2,1,1,1,1,0,0,0,6,1,1,2,1,2,6,1,1,1,2,56,3,1,2,16,1,59,1
1094,1.0195,1,1,6,0,1,0,0,0,0,3,3,0,1,0,0,0,0,0,2,1,2,3,5,2,6,1,2,1,1,29,2,1,1,7,1,86,4
1095,.6565,1,1,6,0,0,0,1,0,0,5,2,1,1,1,1,0,0,0,2,3,1,2,1,2,6,1,1,1,1,65,4,1,2,16,1,64,1
1096,.8034,1,1,2,1,1,1,0,0,0,5,3,1,1,1,1,0,0,0,2,1,2,2,2,2,6,1,2,1,1,58,4,1,2,14,0,35,1
1097,.7317,1,1,2,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,2,1,2,2,2,2,1,1,2,1,2,69,4,1,1,18,1,14,5
1098,.8675,1,1,2,0,0,0,1,0,0,2,2,1,0,1,1,0,0,0,2,1,2,1,1,2,5,2,2,2,2,59,3,1,2,13,1,56,1
1099,1.1904,1,1,6,0,0,0,1,0,0,5,2,0,1,1,1,0,0,0,6,3,2,2,1,2,6,1,1,1,2,25,3,1,1,16,1,35,4
1100,.5855,1,1,6,0,0,0,1,0,0,5,3,1,1,1,1,0,0,0,6,1,2,2,1,2,6,1,2,1,2,70,4,1,2,16,1,93,2
1101,.8726,1,1,2,0,0,0,1,0,0,5,2,1,0,1,1,0,0,0,2,1,2,2,5,2,6,1,1,1,1,59,4,1,1,19,1,56,1
1103,.8034,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,5,2,6,1,2,1,1,30,4,1,1,13,1,87,1
1105,.9325,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,1,3,3,5,2,6,1,3,2,1,61,2,1,1,11,1,62,2
1106,.8653,1,3,6,0,0,0,0,1,0,5,-1,1,0,1,1,0,0,0,6,3,3,3,5,3,6,2,3,2,2,86,2,1,1,12,1,21,5
1107,.8666,1,1,2,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,2,3,1,3,1,2,1,1,2,1,1,31,4,1,2,16,0,32,1
1108,.8888,1,2,2,0,0,0,1,0,0,5,3,1,0,1,1,0,0,0,2,3,2,2,1,2,6,2,4,2,2,56,3,1,2,15,1,35,1
1109,.8302,1,1,6,0,0,0,1,0,0,5,2,0,0,1,1,0,0,0,6,3,2,2,1,2,6,1,2,1,1,54,4,1,2,17,1,58,1
1110,.6792,1,1,6,1,0,0,0,0,0,5,3,1,0,0,0,0,0,0,6,3,2,3,1,2,6,1,1,1,1,60,4,1,2,9,1,59,1
1111,1.4222,1,3,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,2,3,5,3,6,2,5,2,2,58,2,1,2,5,0,82,7
1113,.7832,1,1,6,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,5,2,6,1,2,1,1,30,4,1,1,6,1,57,1
1114,1.0804,1,1,6,0,0,0,1,0,0,5,2,1,1,1,1,0,0,0,6,1,2,2,5,2,6,1,2,1,1,29,4,1,2,11,1,74,1
1115,.9059,1,4,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,3,6,1,5,2,2,67,2,1,1,17,1,21,1
1116,.6405,1,1,2,0,0,0,1,0,0,2,3,1,0,0,1,0,0,0,6,1,2,3,1,2,6,2,3,2,1,63,3,1,2,15,1,88,7
1117,.7607,1,1,6,0,0,0,1,0,0,5,3,1,1,1,1,0,0,0,6,1,1,3,1,2,6,1,2,1,1,71,3,1,1,12,1,57,5
1118,2.0621,2,1,6,0,1,0,0,0,0,5,3,0,1,0,0,0,0,0,6,1,1,1,5,2,-1,1,2,2,1,26,1,4,2,4,1,34,4
1119,.7317,1,1,3,0,1,0,0,0,0,5,1,0,0,1,1,0,0,0,6,2,1,3,1,2,6,1,1,1,1,68,4,1,1,19,1,21,1
1120,1.1584,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,2,3,1,2,6,1,4,1,1,71,3,3,2,14,1,59,5
1122,.7404,1,1,6,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,2,2,2,3,1,2,6,2,3,1,2,49,4,1,2,15,1,93,7
1123,.8395,1,1,2,0,0,0,0,1,0,5,2,0,1,0,0,0,0,0,2,1,2,2,5,2,6,2,2,1,2,53,3,1,2,13,0,32,7
1124,.9702,2,1,1,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,6,3,3,3,1,3,5,1,3,1,1,62,1,4,2,9,1,59,7
1125,1.0188,1,1,6,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,6,1,2,3,5,2,6,1,2,1,1,21,3,1,2,18,1,86,1
1126,.7123,1,1,6,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,6,2,1,3,1,2,6,1,1,1,1,68,4,1,1,15,1,31,5
1127,1.0262,1,1,6,0,0,0,0,1,0,5,1,0,0,0,0,0,1,0,6,3,3,3,2,2,6,1,2,2,1,35,3,1,1,11,0,21,1
1128,1.0496,1,1,2,0,0,0,1,0,0,5,2,1,1,1,0,0,0,0,2,3,2,2,1,2,6,1,1,1,1,27,4,1,2,15,1,21,1
1129,1.3039,1,1,6,0,0,0,0,1,0,5,3,1,1,0,1,0,0,0,6,1,1,3,1,2,6,1,2,1,1,28,4,4,2,12,1,59,7
1130,.9849,1,3,6,0,0,0,1,0,0,5,3,0,0,0,0,0,1,0,6,3,2,3,5,2,6,2,5,2,2,69,2,1,2,8,0,74,5
1131,1.2343,1,2,6,1,0,0,0,0,0,5,3,0,0,0,0,0,1,0,2,3,3,2,1,2,6,2,4,2,1,55,2,1,1,10,1,57,1
1132,1.3771,1,1,2,0,0,0,1,0,0,1,2,1,1,1,0,0,0,0,2,1,2,2,1,2,4,1,2,1,1,50,4,3,1,16,1,33,1
1133,.8217,1,3,6,0,0,0,1,0,0,5,3,0,0,1,0,0,0,0,2,1,2,3,1,2,6,1,5,2,1,62,1,1,2,4,1,58,1
1134,.9947,1,2,6,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,6,1,3,3,5,2,6,1,3,2,1,57,2,1,2,18,0,35,6
1135,.9202,1,1,2,0,0,0,1,0,0,5,2,1,0,1,1,0,0,0,2,2,2,3,5,2,1,1,4,1,2,59,2,1,1,13,1,92,1
1136,1.8073,2,2,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,1,3,5,3,6,1,5,2,1,36,1,4,2,1,1,74,7
1138,1.5594,1,1,6,0,0,0,1,0,0,5,3,0,0,0,0,0,1,0,2,3,1,3,2,2,6,1,2,1,1,25,2,4,2,11,1,93,1
1139,.9083,1,1,5,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,2,3,2,2,5,2,6,1,2,1,1,55,3,1,2,15,1,59,7
1140,.8726,1,1,2,0,0,0,1,0,0,1,-1,0,0,0,1,0,0,0,2,1,2,2,1,2,4,2,2,2,1,51,4,1,1,17,1,52,1
1141,.9009,1,1,2,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,2,1,2,3,2,2,1,1,1,1,1,43,4,1,1,13,1,58,1
1142,1.1428,2,3,6,0,0,0,1,0,0,4,1,0,1,0,0,0,0,0,6,2,2,2,2,2,6,1,5,2,2,58,1,4,1,5,1,74,6
1143,1.0857,1,1,5,0,0,0,1,0,0,-1,2,1,0,1,1,0,0,0,2,1,2,2,1,2,4,1,2,1,1,52,4,2,2,13,1,62,1
1144,1.6759,1,2,5,0,0,0,1,0,0,5,2,0,1,1,0,0,0,0,5,3,3,1,5,2,6,2,5,2,1,59,1,3,2,4,1,73,6
1145,.9145,1,3,6,0,0,0,1,0,0,5,2,1,1,1,0,0,0,0,2,3,3,2,1,2,1,2,5,2,2,84,3,1,1,11,1,21,5
1147,.9774,1,1,6,0,0,0,0,1,0,5,1,0,1,0,0,0,0,0,6,1,1,1,1,2,6,1,2,1,1,28,3,4,2,2,1,86,4
1148,.7782,1,1,2,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,2,1,2,2,2,2,1,1,5,1,2,59,4,1,1,16,1,87,1
1150,1.086,1,1,2,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,2,1,2,2,1,2,6,1,2,1,1,56,2,1,1,17,1,16,1
1151,1.5091,1,2,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,2,6,2,4,2,2,57,1,2,2,7,0,72,6
1153,.9334,1,2,6,1,1,1,0,0,0,5,3,0,0,0,0,0,1,0,6,3,3,3,1,2,6,2,5,2,2,66,2,1,2,8,1,21,5
1154,.9195,1,1,5,0,0,0,1,0,0,5,2,0,1,1,0,0,0,0,6,3,3,2,1,2,6,1,2,1,2,54,3,1,2,11,1,47,1
1155,.9433,1,1,5,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,2,1,2,2,1,2,1,1,2,1,2,44,4,1,1,16,1,54,1
1156,.7304,1,1,5,0,0,0,1,0,0,5,1,0,1,0,0,0,0,0,2,1,1,3,1,2,6,2,2,2,1,62,4,2,2,6,1,34,5
1157,.939,2,1,2,0,0,0,1,0,0,5,3,1,1,1,1,0,0,0,2,3,1,2,2,3,6,1,2,1,1,69,3,4,2,16,1,74,7
1159,1.5909,1,1,6,0,0,0,1,0,0,5,1,1,0,0,1,0,0,0,2,1,2,2,1,2,1,1,2,1,1,18,3,2,1,12,1,56,7
1160,.8726,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,1,1,1,2,1,1,46,4,1,1,19,1,54,1
1161,1.1403,1,2,1,0,1,0,0,0,0,5,3,0,1,1,1,0,0,0,2,3,3,2,2,3,6,2,4,2,1,59,3,2,2,4,1,53,4
